time,stage,stage_solid_fuel,stage_liquid_fuel,altitude,vertical_speed,ground_speed,air_speed,orbital_velocity,apoapsis,periapsis,apoapsis_eta,q_kpa,mass,max_thrust,available_thrust,max_twr,available_twr,throttle,target_pitch,trajectory_pitch,aoa
167295.649633603,3,0,111.853963978596,54900.9202202136,359.35702629709,1460.13067667953,1503.71639691733,1689.74570522123,70956.271611676,-380155.369413442,89.6859895939345,0.110974756299713,7.53095531463623,229.998397827148,229.998397827148,3.70854779069456,3.70854779069456,0.485308694432748,3.83345212233924,13.8334521223392,9.52360973979443
167295.789633603,3,0,111.405790896672,54951.1741800827,358.928761000247,1462.04952319191,1505.47753649848,1691.54409438967,71009.5840850722,-379431.724952636,89.8082623495912,0.110288675713219,7.52597618103027,229.998413085938,229.998413085938,3.71157123936273,3.71157123936273,0.484913374960142,3.80016862577675,13.8001686257767,9.60727759553877
167296.029633603,3,0,110.638343292647,55037.1888082366,358.19304582459,1465.33870276154,1508.49718496486,1694.62736375109,71100.9130955553,-378186.443887929,90.0193463453264,0.109123417473716,7.51744985580444,229.998428344727,229.998428344727,3.71675746298938,3.71675746298938,0.484236777182416,3.74323855689197,13.743238556892,9.71905045007622
167296.169633603,3,0,110.191160106757,55087.2840247701,357.762787264761,1467.25724953062,1510.25894210162,1696.42610087357,71154.1348897998,-377457.241177219,90.1433033835028,0.108449972381797,7.51248168945313,229.998458862305,229.998458862305,3.71978492464958,3.71978492464958,0.483842679965462,3.71009450666435,13.7100945066643,9.77293113511426
167296.409633603,3,0,109.425406773655,55173.0227589359,357.022907006983,1470.54597738589,1513.27953178838,1699.50987044041,71245.2436949739,-376202.3607161,90.3571238495191,0.10730602049486,7.50397443771362,229.998474121094,229.998474121094,3.72497764737724,3.72497764737724,0.483168253143898,3.65337772458686,13.6533777245869,9.85424232206791
167296.649633603,3,0,108.660720731726,55258.5848563303,356.27980639527,1473.83446096374,1516.30060892963,1702.59386643811,71336.1619987664,-374941.35455761,90.5725496118725,0.106175221045399,7.49547863006592,229.998504638672,229.998504638672,3.73017435456881,3.73017435456881,0.482495127584634,3.59677242192278,13.5967724219228,9.92628166056912
167296.789633603,3,0,108.215145905606,55308.4140759879,355.844830616746,1475.75263035059,1518.0631227853,1704.39296344228,71389.1088526059,-374202.925062202,90.698958713925,0.105521469195755,7.49052858352661,229.998519897461,229.998519897461,3.73320772018226,3.73320772018226,0.482103127753167,3.56379614814161,13.5637961481416,9.96483285129269
167297.029633603,3,0,107.452145336955,55393.6944773413,355.096759740547,1479.04071544941,1521.08497435157,1707.47732067021,71479.7389174666,-372932.15678971,90.9169916280517,0.104410798310158,7.48205184936523,229.998550415039,229.998550415039,3.73841080995687,3.73841080995687,0.481432173655172,3.50736243430836,13.5073624343084,10.0251796195165
167297.169633603,3,0,107.007552138959,55443.3588436469,354.659126276252,1480.95863404968,1522.84797616852,1709.27665921414,71532.5401829771,-372188.017118239,91.0449994842164,0.103768672530371,7.47711229324341,229.998550415039,229.998550415039,3.74144757663855,3.74144757663855,0.481041430821721,3.47450781501506,13.4745078150151,10.056920965215
167297.409633602,3,0,106.246231659051,55528.3558954676,353.90708958371,1484.24624715963,1525.87075677398,1712.36150937158,71622.9757878062,-370907.438049692,91.2659555351971,0.102677508357283,7.4686541557312,229.998565673828,229.998565673828,3.74665675151725,3.74665675151725,0.480372646778342,3.41828178599728,13.4182817859973,10.1052356609624
167297.649633602,3,0,105.485969498327,55613.1733605762,353.153262767228,1487.5335184175,1528.89424344891,1715.44677354503,71713.3558608626,-369620.641934396,91.4889795338975,0.10159837489774,7.46020793914795,229.998580932617,229.998580932617,3.75186981516077,3.75186981516077,0.479705222773109,3.36221674396489,13.3622167439649,10.1456994261269
167297.789633602,3,0,105.042971135064,55662.567126435,352.712941265312,1489.45092106532,1530.65830829592,1717.2467350655,71766.0745325475,-368867.133892834,91.620105163527,0.100974230924872,7.45528602600098,229.998611450195,229.998611450195,3.75491310185969,3.75491310185969,0.479316445078909,3.32958848983337,13.3295884898334,10.1657398089666
167298.029633602,3,0,104.284380319081,55747.0994984037,351.957470630977,1492.73758082515,1533.68310926172,1720.33282421948,71856.4806008472,-367570.462301097,91.8467799518363,0.0999134960020984,7.44685840606689,229.998626708984,229.998626708984,3.76013242961086,3.76013242961086,0.478651153696469,3.27381765800384,13.2738176580038,10.1943672120545
167298.169633602,3,0,103.842355329444,55796.3267505668,351.516581799376,1494.65460532945,1535.44800709176,1722.13332458904,71909.2525745864,-366811.1807068,91.9801656082543,0.0992999118960803,7.44194746017456,229.998657226563,229.998657226563,3.76317930020325,3.76317930020325,0.478263626666421,3.2413732228852,13.2413732228852,10.207942670312
167298.409633602,3,0,103.085430513903,55880.5734095763,350.760729818839,1497.94058475942,1538.47433255179,1725.22042157753,71999.8087991872,-365504.586753924,92.2109192160495,0.098256761676755,7.43353843688965,229.998672485352,229.998672485352,3.76840484596182,3.76840484596182,0.477600495556243,3.18593056643407,13.1859305664341,10.2265008881364
167298.649633602,3,0,102.32955515955,55964.6394608883,350.005147551504,1501.22610920549,1541.5017034216,1728.30822765111,72090.5121529046,-364191.696661061,92.4444376338973,0.0972244408023248,7.42514038085938,229.998672485352,229.998672485352,3.77363446756046,3.77363446756046,0.476938624764227,3.13071755276022,13.1307175527602,10.2398477595915
167298.789633602,3,0,101.889111674067,56013.5945742138,349.564642148851,1503.14244937032,1543.26817274304,1730.10979327301,72143.5038807214,-363422.926457798,92.581985014971,0.096627015352423,7.42024755477905,229.99870300293,229.99870300293,3.77668726835278,3.77668726835278,0.476553147237033,3.09861902680031,13.0986190268003,10.2455584667828
167299.029633602,3,0,101.134893649915,56097.3746610465,348.810109450573,1506.42722554326,1546.29729447847,1733.19880717141,72234.5073415359,-362100.014791204,92.8201369652963,0.0956110665112013,7.41186809539795,229.998718261719,229.998718261719,3.7819230638053,3.7819230638053,0.475893397403424,3.0437932258572,13.0437932258572,10.2523398358252
167299.169633602,3,0,100.695415390847,56146.1630166883,348.370394912694,1508.34312125015,1548.06481090341,1735.00110052365,72287.6943910177,-361325.37839663,92.9604689252414,0.0950230841806682,7.40698575973511,229.998718261719,229.998718261719,3.7849791389057,3.7849791389057,0.475509195811398,3.011921496677,13.011921496677,10.2547792124732
